HtmlElement,GitHubProject,NuGetPreview,Stars
td,"[ServiceStack/ServiceStack.Redis](https://www.github.com/ServiceStack/ServiceStack.Redis#readme)","[Preview](https://dev.nugettest.org/packages/loic.ServiceStack.ServiceStack.Redis?preview=1#show-readme-container)",2185
td,"[Megabit/Blazorise](https://www.github.com/Megabit/Blazorise#readme)","[Preview](https://dev.nugettest.org/packages/loic.Megabit.Blazorise?preview=1#show-readme-container)",1963
td,"[UnityTech/UIWidgets](https://www.github.com/UnityTech/UIWidgets#readme)","[Preview](https://dev.nugettest.org/packages/loic.UnityTech.UIWidgets?preview=1#show-readme-container)",1877
td,"[eventflow/EventFlow](https://www.github.com/eventflow/EventFlow#readme)","[Preview](https://dev.nugettest.org/packages/loic.eventflow.EventFlow?preview=1#show-readme-container)",1860
td,"[vietnam-devs/coolstore-microservices](https://www.github.com/vietnam-devs/coolstore-microservices#readme)","[Preview](https://dev.nugettest.org/packages/loic.vietnam-devs.coolstore-microservices?preview=1#show-readme-container)",1808
td,"[robinrodricks/FluentFTP](https://www.github.com/robinrodricks/FluentFTP#readme)","[Preview](https://dev.nugettest.org/packages/loic.robinrodricks.FluentFTP?preview=1#show-readme-container)",1790
td,"[dotnet/spark](https://www.github.com/dotnet/spark#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.spark?preview=1#show-readme-container)",1668
td,"[Pryaxis/TShock](https://www.github.com/Pryaxis/TShock#readme)","[Preview](https://dev.nugettest.org/packages/loic.Pryaxis.TShock?preview=1#show-readme-container)",1628
td,"[apache/lucenenet](https://www.github.com/apache/lucenenet#readme)","[Preview](https://dev.nugettest.org/packages/loic.apache.lucenenet?preview=1#show-readme-container)",1627
td,"[antonpup/Aurora](https://www.github.com/antonpup/Aurora#readme)","[Preview](https://dev.nugettest.org/packages/loic.antonpup.Aurora?preview=1#show-readme-container)",1598
td,"[praeclarum/Ooui](https://www.github.com/praeclarum/Ooui#readme)","[Preview](https://dev.nugettest.org/packages/loic.praeclarum.Ooui?preview=1#show-readme-container)",1513
td,"[ivaylokenov/MyTested.AspNetCore.Mvc](https://www.github.com/ivaylokenov/MyTested.AspNetCore.Mvc#readme)","[Preview](https://dev.nugettest.org/packages/loic.ivaylokenov.MyTested.AspNetCore.Mvc?preview=1#show-readme-container)",1411
td,"[xceedsoftware/DocX](https://www.github.com/xceedsoftware/DocX#readme)","[Preview](https://dev.nugettest.org/packages/loic.xceedsoftware.DocX?preview=1#show-readme-container)",1341
td,"[qmlnet/qmlnet](https://www.github.com/qmlnet/qmlnet#readme)","[Preview](https://dev.nugettest.org/packages/loic.qmlnet.qmlnet?preview=1#show-readme-container)",1213
td,"[ServiceStack/ServiceStack.Text](https://www.github.com/ServiceStack/ServiceStack.Text#readme)","[Preview](https://dev.nugettest.org/packages/loic.ServiceStack.ServiceStack.Text?preview=1#show-readme-container)",1187
td,"[davideicardi/DynamicExpresso](https://www.github.com/davideicardi/DynamicExpresso#readme)","[Preview](https://dev.nugettest.org/packages/loic.davideicardi.DynamicExpresso?preview=1#show-readme-container)",1072
div,"[netchx/netch](https://www.github.com/netchx/netch#readme)","[Preview](https://dev.nugettest.org/packages/loic.netchx.netch?preview=1#show-readme-container)",9164
div,"[MahApps/MahApps.Metro](https://www.github.com/MahApps/MahApps.Metro#readme)","[Preview](https://dev.nugettest.org/packages/loic.MahApps.MahApps.Metro?preview=1#show-readme-container)",7810
div,"[dotnet/BenchmarkDotNet](https://www.github.com/dotnet/BenchmarkDotNet#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.BenchmarkDotNet?preview=1#show-readme-container)",6708
div,"[SixLabors/ImageSharp](https://www.github.com/SixLabors/ImageSharp#readme)","[Preview](https://dev.nugettest.org/packages/loic.SixLabors.ImageSharp?preview=1#show-readme-container)",4891
div,"[ant-design-blazor/ant-design-blazor](https://www.github.com/ant-design-blazor/ant-design-blazor#readme)","[Preview](https://dev.nugettest.org/packages/loic.ant-design-blazor.ant-design-blazor?preview=1#show-readme-container)",3509
div,"[anjoy8/Blog.Core](https://www.github.com/anjoy8/Blog.Core#readme)","[Preview](https://dev.nugettest.org/packages/loic.anjoy8.Blog.Core?preview=1#show-readme-container)",3247
div,"[SteamTools-Team/SteamTools](https://www.github.com/SteamTools-Team/SteamTools#readme)","[Preview](https://dev.nugettest.org/packages/loic.SteamTools-Team.SteamTools?preview=1#show-readme-container)",3196
div,"[dotnetcore/FreeSql](https://www.github.com/dotnetcore/FreeSql#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnetcore.FreeSql?preview=1#show-readme-container)",2887
div,"[btcpayserver/btcpayserver](https://www.github.com/btcpayserver/btcpayserver#readme)","[Preview](https://dev.nugettest.org/packages/loic.btcpayserver.btcpayserver?preview=1#show-readme-container)",2813
div,"[k8gege/Ladon](https://www.github.com/k8gege/Ladon#readme)","[Preview](https://dev.nugettest.org/packages/loic.k8gege.Ladon?preview=1#show-readme-container)",2625
div,"[p-org/P](https://www.github.com/p-org/P#readme)","[Preview](https://dev.nugettest.org/packages/loic.p-org.P?preview=1#show-readme-container)",2114
div,"[UnityTech/UIWidgets](https://www.github.com/UnityTech/UIWidgets#readme)","[Preview](https://dev.nugettest.org/packages/loic.UnityTech.UIWidgets?preview=1#show-readme-container)",1877
div,"[jamesmh/coravel](https://www.github.com/jamesmh/coravel#readme)","[Preview](https://dev.nugettest.org/packages/loic.jamesmh.coravel?preview=1#show-readme-container)",1830
div,"[fluentribbon/Fluent.Ribbon](https://www.github.com/fluentribbon/Fluent.Ribbon#readme)","[Preview](https://dev.nugettest.org/packages/loic.fluentribbon.Fluent.Ribbon?preview=1#show-readme-container)",1794
div,"[odedshimon/BruteShark](https://www.github.com/odedshimon/BruteShark#readme)","[Preview](https://dev.nugettest.org/packages/loic.odedshimon.BruteShark?preview=1#show-readme-container)",1628
div,"[kwsch/PKHeX](https://www.github.com/kwsch/PKHeX#readme)","[Preview](https://dev.nugettest.org/packages/loic.kwsch.PKHeX?preview=1#show-readme-container)",1593
div,"[punker76/gong-wpf-dragdrop](https://www.github.com/punker76/gong-wpf-dragdrop#readme)","[Preview](https://dev.nugettest.org/packages/loic.punker76.gong-wpf-dragdrop?preview=1#show-readme-container)",1557
div,"[lgsvl/simulator](https://www.github.com/lgsvl/simulator#readme)","[Preview](https://dev.nugettest.org/packages/loic.lgsvl.simulator?preview=1#show-readme-container)",1437
div,"[codecadwallader/codemaid](https://www.github.com/codecadwallader/codemaid#readme)","[Preview](https://dev.nugettest.org/packages/loic.codecadwallader.codemaid?preview=1#show-readme-container)",1425
div,"[BornToBeRoot/NETworkManager](https://www.github.com/BornToBeRoot/NETworkManager#readme)","[Preview](https://dev.nugettest.org/packages/loic.BornToBeRoot.NETworkManager?preview=1#show-readme-container)",1421
div,"[danielpalme/ReportGenerator](https://www.github.com/danielpalme/ReportGenerator#readme)","[Preview](https://dev.nugettest.org/packages/loic.danielpalme.ReportGenerator?preview=1#show-readme-container)",1410
div,"[Assistant/ModAssistant](https://www.github.com/Assistant/ModAssistant#readme)","[Preview](https://dev.nugettest.org/packages/loic.Assistant.ModAssistant?preview=1#show-readme-container)",1282
div,"[MahApps/MahApps.Metro.IconPacks](https://www.github.com/MahApps/MahApps.Metro.IconPacks#readme)","[Preview](https://dev.nugettest.org/packages/loic.MahApps.MahApps.Metro.IconPacks?preview=1#show-readme-container)",1244
div,"[Pixeval/Pixeval](https://www.github.com/Pixeval/Pixeval#readme)","[Preview](https://dev.nugettest.org/packages/loic.Pixeval.Pixeval?preview=1#show-readme-container)",1168
div,"[dotnetcore/HttpReports](https://www.github.com/dotnetcore/HttpReports#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnetcore.HttpReports?preview=1#show-readme-container)",1099
div,"[microsoft/coyote](https://www.github.com/microsoft/coyote#readme)","[Preview](https://dev.nugettest.org/packages/loic.microsoft.coyote?preview=1#show-readme-container)",1078
div,"[essensoft/paylink](https://www.github.com/essensoft/paylink#readme)","[Preview](https://dev.nugettest.org/packages/loic.essensoft.paylink?preview=1#show-readme-container)",1068
b,"[Jackett/Jackett](https://www.github.com/Jackett/Jackett#readme)","[Preview](https://dev.nugettest.org/packages/loic.Jackett.Jackett?preview=1#show-readme-container)",6132
b,"[sschmid/Entitas-CSharp](https://www.github.com/sschmid/Entitas-CSharp#readme)","[Preview](https://dev.nugettest.org/packages/loic.sschmid.Entitas-CSharp?preview=1#show-readme-container)",5166
b,"[unoplatform/uno](https://www.github.com/unoplatform/uno#readme)","[Preview](https://dev.nugettest.org/packages/loic.unoplatform.uno?preview=1#show-readme-container)",5045
b,"[thangchung/clean-code-dotnet](https://www.github.com/thangchung/clean-code-dotnet#readme)","[Preview](https://dev.nugettest.org/packages/loic.thangchung.clean-code-dotnet?preview=1#show-readme-container)",4034
b,"[TheBerkin/rant3](https://www.github.com/TheBerkin/rant3#readme)","[Preview](https://dev.nugettest.org/packages/loic.TheBerkin.rant3?preview=1#show-readme-container)",3051
b,"[ivanpaulovich/clean-architecture-manga](https://www.github.com/ivanpaulovich/clean-architecture-manga#readme)","[Preview](https://dev.nugettest.org/packages/loic.ivanpaulovich.clean-architecture-manga?preview=1#show-readme-container)",2927
b,"[pardeike/Harmony](https://www.github.com/pardeike/Harmony#readme)","[Preview](https://dev.nugettest.org/packages/loic.pardeike.Harmony?preview=1#show-readme-container)",2660
b,"[Tyrrrz/DiscordChatExporter](https://www.github.com/Tyrrrz/DiscordChatExporter#readme)","[Preview](https://dev.nugettest.org/packages/loic.Tyrrrz.DiscordChatExporter?preview=1#show-readme-container)",2649
b,"[ServiceStack/ServiceStack.Redis](https://www.github.com/ServiceStack/ServiceStack.Redis#readme)","[Preview](https://dev.nugettest.org/packages/loic.ServiceStack.ServiceStack.Redis?preview=1#show-readme-container)",2185
b,"[vietnam-devs/coolstore-microservices](https://www.github.com/vietnam-devs/coolstore-microservices#readme)","[Preview](https://dev.nugettest.org/packages/loic.vietnam-devs.coolstore-microservices?preview=1#show-readme-container)",1808
b,"[hanmin0822/MisakaTranslator](https://www.github.com/hanmin0822/MisakaTranslator#readme)","[Preview](https://dev.nugettest.org/packages/loic.hanmin0822.MisakaTranslator?preview=1#show-readme-container)",1793
b,"[Jessecar96/SteamDesktopAuthenticator](https://www.github.com/Jessecar96/SteamDesktopAuthenticator#readme)","[Preview](https://dev.nugettest.org/packages/loic.Jessecar96.SteamDesktopAuthenticator?preview=1#show-readme-container)",1687
b,"[Seneral/Node_Editor_Framework](https://www.github.com/Seneral/Node_Editor_Framework#readme)","[Preview](https://dev.nugettest.org/packages/loic.Seneral.Node_Editor_Framework?preview=1#show-readme-container)",1687
b,"[dotnet/spark](https://www.github.com/dotnet/spark#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.spark?preview=1#show-readme-container)",1668
b,"[Pryaxis/TShock](https://www.github.com/Pryaxis/TShock#readme)","[Preview](https://dev.nugettest.org/packages/loic.Pryaxis.TShock?preview=1#show-readme-container)",1628
b,"[antonpup/Aurora](https://www.github.com/antonpup/Aurora#readme)","[Preview](https://dev.nugettest.org/packages/loic.antonpup.Aurora?preview=1#show-readme-container)",1598
b,"[danielpalme/ReportGenerator](https://www.github.com/danielpalme/ReportGenerator#readme)","[Preview](https://dev.nugettest.org/packages/loic.danielpalme.ReportGenerator?preview=1#show-readme-container)",1410
b,"[tjackenpacken/taskbar-groups](https://www.github.com/tjackenpacken/taskbar-groups#readme)","[Preview](https://dev.nugettest.org/packages/loic.tjackenpacken.taskbar-groups?preview=1#show-readme-container)",1369
b,"[xceedsoftware/DocX](https://www.github.com/xceedsoftware/DocX#readme)","[Preview](https://dev.nugettest.org/packages/loic.xceedsoftware.DocX?preview=1#show-readme-container)",1341
b,"[mikependon/RepoDB](https://www.github.com/mikependon/RepoDB#readme)","[Preview](https://dev.nugettest.org/packages/loic.mikependon.RepoDB?preview=1#show-readme-container)",1298
b,"[Assistant/ModAssistant](https://www.github.com/Assistant/ModAssistant#readme)","[Preview](https://dev.nugettest.org/packages/loic.Assistant.ModAssistant?preview=1#show-readme-container)",1282
b,"[qmlnet/qmlnet](https://www.github.com/qmlnet/qmlnet#readme)","[Preview](https://dev.nugettest.org/packages/loic.qmlnet.qmlnet?preview=1#show-readme-container)",1213
b,"[phw198/OutlookGoogleCalendarSync](https://www.github.com/phw198/OutlookGoogleCalendarSync#readme)","[Preview](https://dev.nugettest.org/packages/loic.phw198.OutlookGoogleCalendarSync?preview=1#show-readme-container)",1174
b,"[VeriorPies/ParrelSync](https://www.github.com/VeriorPies/ParrelSync#readme)","[Preview](https://dev.nugettest.org/packages/loic.VeriorPies.ParrelSync?preview=1#show-readme-container)",1045
h3,"[jellyfin/jellyfin](https://www.github.com/jellyfin/jellyfin#readme)","[Preview](https://dev.nugettest.org/packages/loic.jellyfin.jellyfin?preview=1#show-readme-container)",11319
h3,"[dotnet/BenchmarkDotNet](https://www.github.com/dotnet/BenchmarkDotNet#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.BenchmarkDotNet?preview=1#show-readme-container)",6708
h3,"[domaindrivendev/Swashbuckle.AspNetCore](https://www.github.com/domaindrivendev/Swashbuckle.AspNetCore#readme)","[Preview](https://dev.nugettest.org/packages/loic.domaindrivendev.Swashbuckle.AspNetCore?preview=1#show-readme-container)",3993
h3,"[MvvmCross/MvvmCross](https://www.github.com/MvvmCross/MvvmCross#readme)","[Preview](https://dev.nugettest.org/packages/loic.MvvmCross.MvvmCross?preview=1#show-readme-container)",3554
h3,"[neo-project/neo](https://www.github.com/neo-project/neo#readme)","[Preview](https://dev.nugettest.org/packages/loic.neo-project.neo?preview=1#show-readme-container)",3294
h3,"[btcpayserver/btcpayserver](https://www.github.com/btcpayserver/btcpayserver#readme)","[Preview](https://dev.nugettest.org/packages/loic.btcpayserver.btcpayserver?preview=1#show-readme-container)",2813
h3,"[peachpiecompiler/peachpie](https://www.github.com/peachpiecompiler/peachpie#readme)","[Preview](https://dev.nugettest.org/packages/loic.peachpiecompiler.peachpie?preview=1#show-readme-container)",1863
h3,"[Jessecar96/SteamDesktopAuthenticator](https://www.github.com/Jessecar96/SteamDesktopAuthenticator#readme)","[Preview](https://dev.nugettest.org/packages/loic.Jessecar96.SteamDesktopAuthenticator?preview=1#show-readme-container)",1687
h3,"[blazorhero/CleanArchitecture](https://www.github.com/blazorhero/CleanArchitecture#readme)","[Preview](https://dev.nugettest.org/packages/loic.blazorhero.CleanArchitecture?preview=1#show-readme-container)",1679
h3,"[UnigramDev/Unigram](https://www.github.com/UnigramDev/Unigram#readme)","[Preview](https://dev.nugettest.org/packages/loic.UnigramDev.Unigram?preview=1#show-readme-container)",1595
h3,"[codecadwallader/codemaid](https://www.github.com/codecadwallader/codemaid#readme)","[Preview](https://dev.nugettest.org/packages/loic.codecadwallader.codemaid?preview=1#show-readme-container)",1425
h3,"[BornToBeRoot/NETworkManager](https://www.github.com/BornToBeRoot/NETworkManager#readme)","[Preview](https://dev.nugettest.org/packages/loic.BornToBeRoot.NETworkManager?preview=1#show-readme-container)",1421
h3,"[zkSNACKs/WalletWasabi](https://www.github.com/zkSNACKs/WalletWasabi#readme)","[Preview](https://dev.nugettest.org/packages/loic.zkSNACKs.WalletWasabi?preview=1#show-readme-container)",1289
h3,"[TeamSirenix/odin-serializer](https://www.github.com/TeamSirenix/odin-serializer#readme)","[Preview](https://dev.nugettest.org/packages/loic.TeamSirenix.odin-serializer?preview=1#show-readme-container)",1116
h3,"[DavidArayan/ezy-slice](https://www.github.com/DavidArayan/ezy-slice#readme)","[Preview](https://dev.nugettest.org/packages/loic.DavidArayan.ezy-slice?preview=1#show-readme-container)",1026
details,"[dotnet/orleans](https://www.github.com/dotnet/orleans#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.orleans?preview=1#show-readme-container)",7708
details,"[Jackett/Jackett](https://www.github.com/Jackett/Jackett#readme)","[Preview](https://dev.nugettest.org/packages/loic.Jackett.Jackett?preview=1#show-readme-container)",6132
details,"[gitextensions/gitextensions](https://www.github.com/gitextensions/gitextensions#readme)","[Preview](https://dev.nugettest.org/packages/loic.gitextensions.gitextensions?preview=1#show-readme-container)",5749
details,"[thangchung/clean-code-dotnet](https://www.github.com/thangchung/clean-code-dotnet#readme)","[Preview](https://dev.nugettest.org/packages/loic.thangchung.clean-code-dotnet?preview=1#show-readme-container)",4034
details,"[ant-design-blazor/ant-design-blazor](https://www.github.com/ant-design-blazor/ant-design-blazor#readme)","[Preview](https://dev.nugettest.org/packages/loic.ant-design-blazor.ant-design-blazor?preview=1#show-readme-container)",3509
details,"[commandlineparser/commandline](https://www.github.com/commandlineparser/commandline#readme)","[Preview](https://dev.nugettest.org/packages/loic.commandlineparser.commandline?preview=1#show-readme-container)",2966
details,"[ldqk/Masuit.Tools](https://www.github.com/ldqk/Masuit.Tools#readme)","[Preview](https://dev.nugettest.org/packages/loic.ldqk.Masuit.Tools?preview=1#show-readme-container)",2200
details,"[rafaelfgx/Architecture](https://www.github.com/rafaelfgx/Architecture#readme)","[Preview](https://dev.nugettest.org/packages/loic.rafaelfgx.Architecture?preview=1#show-readme-container)",2121
details,"[Siccity/xNode](https://www.github.com/Siccity/xNode#readme)","[Preview](https://dev.nugettest.org/packages/loic.Siccity.xNode?preview=1#show-readme-container)",1868
details,"[mikependon/RepoDB](https://www.github.com/mikependon/RepoDB#readme)","[Preview](https://dev.nugettest.org/packages/loic.mikependon.RepoDB?preview=1#show-readme-container)",1298
details,"[Assistant/ModAssistant](https://www.github.com/Assistant/ModAssistant#readme)","[Preview](https://dev.nugettest.org/packages/loic.Assistant.ModAssistant?preview=1#show-readme-container)",1282
details,"[essensoft/paylink](https://www.github.com/essensoft/paylink#readme)","[Preview](https://dev.nugettest.org/packages/loic.essensoft.paylink?preview=1#show-readme-container)",1068
summary,"[dotnet/orleans](https://www.github.com/dotnet/orleans#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.orleans?preview=1#show-readme-container)",7708
summary,"[Jackett/Jackett](https://www.github.com/Jackett/Jackett#readme)","[Preview](https://dev.nugettest.org/packages/loic.Jackett.Jackett?preview=1#show-readme-container)",6132
summary,"[gitextensions/gitextensions](https://www.github.com/gitextensions/gitextensions#readme)","[Preview](https://dev.nugettest.org/packages/loic.gitextensions.gitextensions?preview=1#show-readme-container)",5749
summary,"[thangchung/clean-code-dotnet](https://www.github.com/thangchung/clean-code-dotnet#readme)","[Preview](https://dev.nugettest.org/packages/loic.thangchung.clean-code-dotnet?preview=1#show-readme-container)",4034
summary,"[ant-design-blazor/ant-design-blazor](https://www.github.com/ant-design-blazor/ant-design-blazor#readme)","[Preview](https://dev.nugettest.org/packages/loic.ant-design-blazor.ant-design-blazor?preview=1#show-readme-container)",3509
summary,"[commandlineparser/commandline](https://www.github.com/commandlineparser/commandline#readme)","[Preview](https://dev.nugettest.org/packages/loic.commandlineparser.commandline?preview=1#show-readme-container)",2966
summary,"[ldqk/Masuit.Tools](https://www.github.com/ldqk/Masuit.Tools#readme)","[Preview](https://dev.nugettest.org/packages/loic.ldqk.Masuit.Tools?preview=1#show-readme-container)",2200
summary,"[rafaelfgx/Architecture](https://www.github.com/rafaelfgx/Architecture#readme)","[Preview](https://dev.nugettest.org/packages/loic.rafaelfgx.Architecture?preview=1#show-readme-container)",2121
summary,"[Siccity/xNode](https://www.github.com/Siccity/xNode#readme)","[Preview](https://dev.nugettest.org/packages/loic.Siccity.xNode?preview=1#show-readme-container)",1868
summary,"[mikependon/RepoDB](https://www.github.com/mikependon/RepoDB#readme)","[Preview](https://dev.nugettest.org/packages/loic.mikependon.RepoDB?preview=1#show-readme-container)",1298
summary,"[Assistant/ModAssistant](https://www.github.com/Assistant/ModAssistant#readme)","[Preview](https://dev.nugettest.org/packages/loic.Assistant.ModAssistant?preview=1#show-readme-container)",1282
summary,"[essensoft/paylink](https://www.github.com/essensoft/paylink#readme)","[Preview](https://dev.nugettest.org/packages/loic.essensoft.paylink?preview=1#show-readme-container)",1068
th,"[NickeManarin/ScreenToGif](https://www.github.com/NickeManarin/ScreenToGif#readme)","[Preview](https://dev.nugettest.org/packages/loic.NickeManarin.ScreenToGif?preview=1#show-readme-container)",14981
th,"[gitextensions/gitextensions](https://www.github.com/gitextensions/gitextensions#readme)","[Preview](https://dev.nugettest.org/packages/loic.gitextensions.gitextensions?preview=1#show-readme-container)",5749
th,"[dotnet/reactive](https://www.github.com/dotnet/reactive#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.reactive?preview=1#show-readme-container)",5033
th,"[Tyrrrz/DiscordChatExporter](https://www.github.com/Tyrrrz/DiscordChatExporter#readme)","[Preview](https://dev.nugettest.org/packages/loic.Tyrrrz.DiscordChatExporter?preview=1#show-readme-container)",2649
th,"[vis2k/Mirror](https://www.github.com/vis2k/Mirror#readme)","[Preview](https://dev.nugettest.org/packages/loic.vis2k.Mirror?preview=1#show-readme-container)",2553
th,"[vietnam-devs/coolstore-microservices](https://www.github.com/vietnam-devs/coolstore-microservices#readme)","[Preview](https://dev.nugettest.org/packages/loic.vietnam-devs.coolstore-microservices?preview=1#show-readme-container)",1808
th,"[dotnet/spark](https://www.github.com/dotnet/spark#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.spark?preview=1#show-readme-container)",1668
th,"[apache/lucenenet](https://www.github.com/apache/lucenenet#readme)","[Preview](https://dev.nugettest.org/packages/loic.apache.lucenenet?preview=1#show-readme-container)",1627
th,"[praeclarum/Ooui](https://www.github.com/praeclarum/Ooui#readme)","[Preview](https://dev.nugettest.org/packages/loic.praeclarum.Ooui?preview=1#show-readme-container)",1513
th,"[ServiceStack/ServiceStack.Text](https://www.github.com/ServiceStack/ServiceStack.Text#readme)","[Preview](https://dev.nugettest.org/packages/loic.ServiceStack.ServiceStack.Text?preview=1#show-readme-container)",1187
th,"[davideicardi/DynamicExpresso](https://www.github.com/davideicardi/DynamicExpresso#readme)","[Preview](https://dev.nugettest.org/packages/loic.davideicardi.DynamicExpresso?preview=1#show-readme-container)",1072
strong,"[NickeManarin/ScreenToGif](https://www.github.com/NickeManarin/ScreenToGif#readme)","[Preview](https://dev.nugettest.org/packages/loic.NickeManarin.ScreenToGif?preview=1#show-readme-container)",14981
strong,"[gitextensions/gitextensions](https://www.github.com/gitextensions/gitextensions#readme)","[Preview](https://dev.nugettest.org/packages/loic.gitextensions.gitextensions?preview=1#show-readme-container)",5749
strong,"[neo-project/neo](https://www.github.com/neo-project/neo#readme)","[Preview](https://dev.nugettest.org/packages/loic.neo-project.neo?preview=1#show-readme-container)",3294
strong,"[smartstore/SmartStoreNET](https://www.github.com/smartstore/SmartStoreNET#readme)","[Preview](https://dev.nugettest.org/packages/loic.smartstore.SmartStoreNET?preview=1#show-readme-container)",2260
strong,"[sqlkata/querybuilder](https://www.github.com/sqlkata/querybuilder#readme)","[Preview](https://dev.nugettest.org/packages/loic.sqlkata.querybuilder?preview=1#show-readme-container)",1964
strong,"[blazorhero/CleanArchitecture](https://www.github.com/blazorhero/CleanArchitecture#readme)","[Preview](https://dev.nugettest.org/packages/loic.blazorhero.CleanArchitecture?preview=1#show-readme-container)",1679
tbody,"[reactiveui/ReactiveUI](https://www.github.com/reactiveui/ReactiveUI#readme)","[Preview](https://dev.nugettest.org/packages/loic.reactiveui.ReactiveUI?preview=1#show-readme-container)",6407
tbody,"[dotnet/reactive](https://www.github.com/dotnet/reactive#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.reactive?preview=1#show-readme-container)",5033
tbody,"[btcpayserver/btcpayserver](https://www.github.com/btcpayserver/btcpayserver#readme)","[Preview](https://dev.nugettest.org/packages/loic.btcpayserver.btcpayserver?preview=1#show-readme-container)",2813
tbody,"[Tyrrrz/DiscordChatExporter](https://www.github.com/Tyrrrz/DiscordChatExporter#readme)","[Preview](https://dev.nugettest.org/packages/loic.Tyrrrz.DiscordChatExporter?preview=1#show-readme-container)",2649
tbody,"[wave-harmonic/crest](https://www.github.com/wave-harmonic/crest#readme)","[Preview](https://dev.nugettest.org/packages/loic.wave-harmonic.crest?preview=1#show-readme-container)",2227
tbody,"[Megabit/Blazorise](https://www.github.com/Megabit/Blazorise#readme)","[Preview](https://dev.nugettest.org/packages/loic.Megabit.Blazorise?preview=1#show-readme-container)",1963
tbody,"[vietnam-devs/coolstore-microservices](https://www.github.com/vietnam-devs/coolstore-microservices#readme)","[Preview](https://dev.nugettest.org/packages/loic.vietnam-devs.coolstore-microservices?preview=1#show-readme-container)",1808
tbody,"[dotnet/spark](https://www.github.com/dotnet/spark#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.spark?preview=1#show-readme-container)",1668
tbody,"[ivaylokenov/MyTested.AspNetCore.Mvc](https://www.github.com/ivaylokenov/MyTested.AspNetCore.Mvc#readme)","[Preview](https://dev.nugettest.org/packages/loic.ivaylokenov.MyTested.AspNetCore.Mvc?preview=1#show-readme-container)",1411
tbody,"[ServiceStack/ServiceStack.Text](https://www.github.com/ServiceStack/ServiceStack.Text#readme)","[Preview](https://dev.nugettest.org/packages/loic.ServiceStack.ServiceStack.Text?preview=1#show-readme-container)",1187
tbody,"[davideicardi/DynamicExpresso](https://www.github.com/davideicardi/DynamicExpresso#readme)","[Preview](https://dev.nugettest.org/packages/loic.davideicardi.DynamicExpresso?preview=1#show-readme-container)",1072
h2,"[NickeManarin/ScreenToGif](https://www.github.com/NickeManarin/ScreenToGif#readme)","[Preview](https://dev.nugettest.org/packages/loic.NickeManarin.ScreenToGif?preview=1#show-readme-container)",14981
h2,"[dotnet/reactive](https://www.github.com/dotnet/reactive#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.reactive?preview=1#show-readme-container)",5033
h2,"[p-org/P](https://www.github.com/p-org/P#readme)","[Preview](https://dev.nugettest.org/packages/loic.p-org.P?preview=1#show-readme-container)",2114
h2,"[codecadwallader/codemaid](https://www.github.com/codecadwallader/codemaid#readme)","[Preview](https://dev.nugettest.org/packages/loic.codecadwallader.codemaid?preview=1#show-readme-container)",1425
h2,"[monitor1394/unity-ugui-XCharts](https://www.github.com/monitor1394/unity-ugui-XCharts#readme)","[Preview](https://dev.nugettest.org/packages/loic.monitor1394.unity-ugui-XCharts?preview=1#show-readme-container)",1368
h2,"[dotnetcore/HttpReports](https://www.github.com/dotnetcore/HttpReports#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnetcore.HttpReports?preview=1#show-readme-container)",1099
h2,"[microsoft/coyote](https://www.github.com/microsoft/coyote#readme)","[Preview](https://dev.nugettest.org/packages/loic.microsoft.coyote?preview=1#show-readme-container)",1078
span,"[dotnet/BenchmarkDotNet](https://www.github.com/dotnet/BenchmarkDotNet#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnet.BenchmarkDotNet?preview=1#show-readme-container)",6708
span,"[dotnetcore/FreeSql](https://www.github.com/dotnetcore/FreeSql#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnetcore.FreeSql?preview=1#show-readme-container)",2887
span,"[btcpayserver/btcpayserver](https://www.github.com/btcpayserver/btcpayserver#readme)","[Preview](https://dev.nugettest.org/packages/loic.btcpayserver.btcpayserver?preview=1#show-readme-container)",2813
span,"[fluentmigrator/fluentmigrator](https://www.github.com/fluentmigrator/fluentmigrator#readme)","[Preview](https://dev.nugettest.org/packages/loic.fluentmigrator.fluentmigrator?preview=1#show-readme-container)",2549
span,"[dotnetcore/NPOI](https://www.github.com/dotnetcore/NPOI#readme)","[Preview](https://dev.nugettest.org/packages/loic.dotnetcore.NPOI?preview=1#show-readme-container)",1718
